,open_time,open_price,high_price,low_price,close_price,volume,close_time,asset_volume,no_of_trades,TBBAV,TBQAV,UNUSED,symbol
253,1721728800000,1.2774900,1.2790000,1.2740000,1.2749000,493190.0,1721732399999,629058.06952100,3471,189850.2,242268.71516700,0,OMUSDT
254,1721728800000,0.3514400,0.3526900,0.3509100,0.3520600,267189,1721732399999,94051.2388200,996,145511,51220.5212200,0,ONGUSDT
255,1721728800000,0.0035150,0.0035150,0.0035150,0.0035150,0,1721732399999,0,0,0,0,0,SLPUSDT
256,1721728800000,0.0173240,0.0173850,0.0171220,0.0171890,85368174,1721732399999,1472050.3258150,7290,38655044,666833.9322850,0,MEMEUSDT
257,1721728800000,3.843000,3.849000,3.834000,3.836000,16905.3,1721732399999,64934.5152000,642,10559.1,40557.0168000,0,GASUSDT
258,1721728800000,0.3394000,0.3398000,0.3375000,0.3377000,366237,1721732399999,124135.2460000,1095,202946,68824.5061000,0,GLMUSDT
259,1721728800000,0.773,0.773,0.770,0.770,192361.8,1721732399999,148523.3242,692,124407.0,96079.9705,0,XTZUSDT
260,1721728800000,0.04705,0.04706,0.04660,0.04662,3885177,1721732399999,181842.46781,1462,1295275,60630.30209,0,IOTXUSDT
261,1721728800000,1.0461000,1.0521000,1.0353000,1.0373000,899888.1,1721732399999,938030.42813000,5837,380431.3,396805.41420000,0,MANTAUSDT
262,1721728800000,1.8052000,1.8077000,1.7949000,1.7961000,388658,1721732399999,699809.3121000,3684,185866,334750.8472000,0,STXUSDT
263,1721728800000,0.07955,0.07978,0.07902,0.07923,26807126,1721732399999,2128669.99840,10603,10201258,810435.31623,0,PEOPLEUSDT
264,1721728800000,0.3298000,0.3305000,0.3278000,0.3278000,259671,1721732399999,85427.5960000,924,87433,28774.8519000,0,BICOUSDT
265,1721728800000,0.4180,0.4182,0.4159,0.4159,406198,1721732399999,169363.5346,1155,183429,76486.4012,0,1INCHUSDT
266,1721728800000,0.1622,0.1623,0.1615,0.1620,305519,1721732399999,49495.3689,516,130056,21068.8112,0,ICXUSDT
267,1721728800000,0.2592000,0.2592000,0.2592000,0.2592000,0,1721732399999,0,0,0,0,0,GLMRUSDT
268,1721728800000,0.0561000,0.0561000,0.0561000,0.0561000,0,1721732399999,0,0,0,0,0,IDEXUSDT
269,1721728800000,0.1018000,0.1021000,0.1013000,0.1014000,2175375,1721732399999,221325.7336000,1382,986757,100440.9140000,0,BIGTIMEUSDT
270,1721728800000,177.7380,178.7090,177.2190,177.7650,176938,1721732399999,31486572.2250,22234,90030,16023477.3420,0,SOLUSDT
271,1721728800000,1.01060,1.01060,1.01060,1.01060,0,1721732399999,0,0,0,0,0,CTKUSDT
272,1721728800000,1.4938,1.4957,1.4873,1.4877,195797.4,1721732399999,292128.01704,2423,83674.0,124858.65644,0,THETAUSDT
273,1721728800000,0.0006794,0.0006810,0.0006747,0.0006749,87106883,1721732399999,59059.3576274,702,34092470,23119.1871776,0,SPELLUSDT
274,1721728800000,11.394000,11.400000,11.302000,11.305000,5145.97,1721732399999,58384.06149000,671,2106.11,23887.98272000,0,MOVRUSDT
275,1721728800000,3.956,3.962,3.917,3.919,56766.0,1721732399999,223426.2526,1389,21703.8,85492.8383,0,UNFIUSDT
276,1721728800000,2.374000,2.374000,2.374000,2.374000,0,1721732399999,0,0,0,0,0,CVXUSDT
277,1721728800000,14.052,14.064,14.011,14.011,125831.74,1721732399999,1766153.43061,4953,50576.40,709947.34786,0,LINKUSDT
